ustt,utc,lon,lat,height
1542500418,1.69512404050042E+018,54295951,514169421,69041
1543000380,1.69512404100042E+018,54295849,514170305,69062
1543500381,1.69512404150042E+018,54295742,514171187,69053
1544000343,1.69512404200043E+018,54295633,514172069,69024
1544500344,1.69512404250043E+018,54295523,514172953,68985
1545000307,1.69512404300043E+018,54295415,514173838,68996
1545500308,1.69512404350043E+018,54295310,514174726,68952
1546000271,1.69512404400043E+018,54295208,514175619,68892
1546500272,1.69512404450043E+018,54295114,514176518,68791
1547000234,1.69512404500043E+018,54295029,514177425,68670
1547500235,1.69512404550043E+018,54294950,514178339,68574
1548000197,1.69512404600043E+018,54294878,514179259,68451
1548500198,1.69512404650043E+018,54294807,514180185,68252
1549000161,1.69512404700043E+018,54294742,514181117,68076
1549500161,1.69512404750043E+018,54294680,514182058,67863
1550000124,1.69512404800044E+018,54294622,514183002,67622
1550500125,1.69512404850044E+018,54294563,514183953,67330
1551000088,1.69512404900044E+018,54294503,514184909,67047
1551500089,1.69512404950044E+018,54294447,514185871,66742
1552000051,1.69512405000044E+018,54294400,514186838,66417
1552500052,1.69512405050044E+018,54294352,514187811,66150
1553000014,1.69512405100044E+018,54294287,514188790,65885
1553500015,1.69512405150044E+018,54294209,514189774,65611
1553999978,1.69512405200044E+018,54294118,514190759,65361
1554499979,1.69512405250044E+018,54294019,514191745,65086
1554999941,1.69512405300044E+018,54293916,514192733,64859
1555499942,1.69512405350044E+018,54293804,514193721,64691
1555999905,1.69512405400044E+018,54293685,514194710,64542
1556499906,1.69512405450045E+018,54293571,514195700,64452
1556999869,1.69512405500045E+018,54293460,514196692,64467
1557499870,1.69512405550045E+018,54293350,514197682,64533
1557999832,1.69512405600045E+018,54293237,514198670,64634
1558499833,1.69512405650045E+018,54293114,514199656,64794
1558999795,1.69512405700045E+018,54292981,514200638,64967
1559499796,1.69512405750045E+018,54292838,514201616,65165
1559999759,1.69512405800045E+018,54292683,514202597,65378
1560499759,1.69512405850045E+018,54292517,514203574,65622
1560999722,1.69512405900045E+018,54292351,514204549,66056
1561499723,1.69512405950045E+018,54292174,514205521,66465
1561999686,1.69512406000045E+018,54291986,514206490,66772
1562499687,1.69512406050046E+018,54291798,514207453,67147
1562999650,1.69512406100046E+018,54291607,514208414,67487
1563499650,1.69512406150046E+018,54291417,514209372,67789
1563999612,1.69512406200046E+018,54291236,514210329,68196
1564499613,1.69512406250046E+018,54291054,514211286,68428
1564999576,1.69512406300046E+018,54290881,514212242,68733
1565499577,1.69512406350046E+018,54290706,514213195,68919
1565999540,1.69512406400046E+018,54290535,514214147,69053
1566499540,1.69512406450046E+018,54290373,514215098,69193
1566999503,1.69512406500046E+018,54290219,514216053,69369
1567499504,1.69512406550046E+018,54290069,514217009,69437
1567999466,1.69512406600046E+018,54289925,514217967,69496
1568499467,1.69512406650047E+018,54289786,514218929,69544
1568999430,1.69512406700047E+018,54289653,514219892,69539
1569499430,1.69512406750047E+018,54289526,514220860,69476
1569999393,1.69512406800047E+018,54289406,514221827,69491
1570499394,1.69512406850047E+018,54289290,514222796,69515
1570999357,1.69512406900047E+018,54289172,514223768,69550
1571499358,1.69512406950047E+018,54289048,514224741,69514
1571999321,1.69512407000047E+018,54288925,514225719,69558
1572499321,1.69512407050047E+018,54288796,514226699,69549
1572999283,1.69512407100047E+018,54288664,514227683,69554
1573499284,1.69512407150047E+018,54288532,514228671,69564
1573999247,1.69512407200047E+018,54288403,514229664,69494
1574499248,1.69512407250048E+018,54288278,514230661,69400
1574999211,1.69512407300048E+018,54288156,514231667,69359
1575499211,1.69512407350048E+018,54288029,514232674,69257
1575999174,1.69512407400048E+018,54287897,514233688,69117
1576499175,1.69512407450048E+018,54287765,514234707,68968
1576999138,1.69512407500048E+018,54287632,514235733,68834
1577499139,1.69512407550048E+018,54287495,514236764,68611
1577999101,1.69512407600048E+018,54287353,514237798,68267
1578499102,1.69512407650048E+018,54287210,514238833,67862
1578999064,1.69512407700048E+018,54287068,514239868,67508
1579499065,1.69512407750048E+018,54286924,514240904,67128
1579999028,1.69512407800048E+018,54286778,514241939,66751
1580499029,1.69512407850049E+018,54286634,514242976,66414
1580998992,1.69512407900049E+018,54286494,514244017,66146
1581498993,1.69512407950049E+018,54286358,514245059,65895
1581998955,1.69512408000049E+018,54286225,514246101,65661
1582498956,1.69512408050049E+018,54286092,514247141,65460
1582998918,1.69512408100049E+018,54285959,514248178,65306
1583498919,1.69512408150049E+018,54285828,514249212,65173
1583998882,1.69512408200049E+018,54285695,514250239,65131
1584498883,1.69512408250049E+018,54285566,514251259,65104
1584998846,1.69512408300049E+018,54285442,514252276,65063
1585498846,1.69512408350049E+018,54285317,514253285,65011
1585998809,1.69512408400049E+018,54285190,514254287,65010
1586498810,1.6951240845005E+018,54285057,514255279,65020
1586998773,1.6951240850005E+018,54284926,514256263,64993
1587498774,1.6951240855005E+018,54284804,514257243,64991
1587998736,1.6951240860005E+018,54284684,514258214,64954
1588498737,1.6951240865005E+018,54284569,514259178,64942
1588998699,1.6951240870005E+018,54284455,514260136,64916
1589498700,1.6951240875005E+018,54284340,514261086,64860
1589997664,1.6951240879995E+018,54284220,514262028,64759
1590497664,1.6951240884995E+018,54284099,514262963,64671
1590997628,1.6951240889995E+018,54283979,514263891,64630
1591497628,1.6951240894995E+018,54283861,514264812,64588
1591997592,1.69512408999951E+018,54283742,514265726,64504
1592497592,1.69512409049951E+018,54283625,514266633,64441
1592997554,1.69512409099951E+018,54283509,514267533,64404
1593497554,1.69512409149951E+018,54283394,514268425,64389
1593997518,1.69512409199951E+018,54283281,514269314,64386
1594497518,1.69512409249951E+018,54283171,514270200,64421
1594997482,1.69512409299951E+018,54283059,514271084,64499
1595497482,1.69512409349951E+018,54282943,514271966,64578
1595997446,1.69512409399951E+018,54282824,514272846,64709
1596497445,1.69512409449951E+018,54282707,514273722,64862
1596997408,1.69512409499951E+018,54282595,514274597,65030
1597497408,1.69512409549951E+018,54282481,514275471,65244
1597997372,1.69512409599952E+018,54282368,514276341,65529
1598497372,1.69512409649952E+018,54282256,514277209,65818
1598997336,1.69512409699952E+018,54282147,514278074,66124
1599497336,1.69512409749952E+018,54282036,514278937,66436
1599997300,1.69512409799952E+018,54281926,514279799,66770
1600497299,1.69512409849952E+018,54281818,514280663,67099
1600997265,1.69512409899952E+018,54281713,514281533,67408
1601497265,1.69512409949952E+018,54281615,514282409,67678
1601997226,1.69512409999952E+018,54281521,514283290,67955
1602497226,1.69512410049952E+018,54281431,514284178,68217
1602997190,1.69512410099952E+018,54281340,514285072,68482
1603497190,1.69512410149953E+018,54281248,514285973,68718
1603997154,1.69512410199953E+018,54281159,514286882,68939
1604497153,1.69512410249953E+018,54281068,514287798,69142
1604997117,1.69512410299953E+018,54280974,514288720,69307
1605497117,1.69512410349953E+018,54280878,514289646,69448
1605997081,1.69512410399953E+018,54280779,514290576,69484
1606497081,1.69512410449953E+018,54280675,514291515,69480
1606997044,1.69512410499953E+018,54280561,514292461,69524
1607497044,1.69512410549953E+018,54280438,514293410,69596
1607997008,1.69512410599953E+018,54280305,514294361,69623
1608497008,1.69512410649953E+018,54280169,514295315,69705
1608996971,1.69512410699953E+018,54280034,514296271,69767
1609496971,1.69512410749954E+018,54279893,514297227,69788
1609996935,1.69512410799954E+018,54279740,514298188,69815
1610496935,1.69512410849954E+018,54279578,514299157,69865
1610996899,1.69512410899954E+018,54279410,514300132,69883
1611496899,1.69512410949954E+018,54279238,514301109,69864
1611996862,1.69512410999954E+018,54279066,514302090,69872
1612496862,1.69512411049954E+018,54278896,514303075,69953
1612996826,1.69512411099954E+018,54278722,514304064,70003
1613496825,1.69512411149954E+018,54278540,514305057,70015
1613996789,1.69512411199954E+018,54278347,514306049,69953
1614496789,1.69512411249954E+018,54278148,514307043,69828
1614996753,1.69512411299955E+018,54277942,514308038,69680
1615496753,1.69512411349955E+018,54277728,514309034,69525
1615996716,1.69512411399955E+018,54277512,514310031,69335
1616496716,1.69512411449955E+018,54277292,514311028,69077
1616996680,1.69512411499955E+018,54277067,514312025,68814
1617496679,1.69512411549955E+018,54276840,514313021,68511
1617996643,1.69512411599955E+018,54276613,514314016,68219
1618496643,1.69512411649955E+018,54276382,514315008,67925
1618996607,1.69512411699955E+018,54276140,514315998,67667
1619496607,1.69512411749955E+018,54275894,514316985,67443
1619996571,1.69512411799955E+018,54275645,514317970,67229
1620496571,1.69512411849956E+018,54275394,514318952,67022
1620996534,1.69512411899956E+018,54275145,514319931,66796
1621496534,1.69512411949956E+018,54274898,514320909,66551
1621996497,1.69512411999956E+018,54274650,514321884,66301
1622496497,1.69512412049956E+018,54274401,514322855,66092
1622996461,1.69512412099956E+018,54274147,514323821,65906
1623496461,1.69512412149956E+018,54273896,514324781,65758
1623996425,1.69512412199956E+018,54273646,514325736,65698
1624496425,1.69512412249956E+018,54273398,514326688,65614
1624996388,1.69512412299956E+018,54273151,514327634,65520
1625496388,1.69512412349956E+018,54272900,514328577,65427
1625996352,1.69512412399957E+018,54272647,514329517,65344
1626496351,1.69512412449957E+018,54272396,514330458,65255
1626996315,1.69512412499957E+018,54272153,514331400,65190
1627496315,1.69512412549957E+018,54271912,514332345,65107
1627996279,1.69512412599957E+018,54271670,514333291,65034
1628496279,1.69512412649957E+018,54271425,514334242,65018
1628996243,1.69512412699957E+018,54271180,514335197,65020
1629496243,1.69512412749957E+018,54270938,514336156,65032
1629996206,1.69512412799957E+018,54270698,514337118,65089
1630496206,1.69512412849957E+018,54270456,514338084,65131
1630996169,1.69512412899957E+018,54270216,514339053,65198
1631496169,1.69512412949957E+018,54269979,514340024,65257
1631996133,1.69512412999958E+018,54269738,514340995,65329
1632496133,1.69512413049958E+018,54269492,514341966,65412
1632996097,1.69512413099958E+018,54269244,514342939,65514
1633496097,1.69512413149958E+018,54268998,514343911,65646
1633996060,1.69512413199958E+018,54268756,514344883,65832
1634496060,1.69512413249958E+018,54268519,514345855,66031
1634996024,1.69512413299958E+018,54268279,514346829,66209
1635496023,1.69512413349958E+018,54268032,514347798,66478
1635995987,1.69512413399958E+018,54267773,514348765,66678
1636495987,1.69512413449958E+018,54267511,514349730,66891
1636995951,1.69512413499958E+018,54267259,514350691,67126
1637495951,1.69512413549959E+018,54267020,514351649,67349
1637995914,1.69512413599959E+018,54266795,514352602,67598
1638495914,1.69512413649959E+018,54266578,514353552,67866
1638995878,1.69512413699959E+018,54266362,514354497,68175
1639495878,1.69512413749959E+018,54266152,514355438,68471
1639995841,1.69512413799959E+018,54265955,514356376,68695
1640495841,1.69512413849959E+018,54265781,514357311,68930
1640995805,1.69512413899959E+018,54265624,514358245,69120
1641495805,1.69512413949959E+018,54265482,514359176,69315
1641995769,1.69512413999959E+018,54265354,514360103,69387
1642495769,1.69512414049959E+018,54265239,514361022,69545
1642995732,1.6951241409996E+018,54265141,514361933,69699
1643495732,1.6951241414996E+018,54265063,514362835,69842
1643995696,1.6951241419996E+018,54265005,514363730,69893
1644495695,1.6951241424996E+018,54264960,514364617,69934
1644995659,1.6951241429996E+018,54264920,514365499,69956
1645495659,1.6951241434996E+018,54264888,514366379,69954
1645995623,1.6951241439996E+018,54264865,514367258,69906
1646495623,1.6951241444996E+018,54264854,514368139,69841
1646995586,1.6951241449996E+018,54264858,514369018,69787
1647495586,1.6951241454996E+018,54264883,514369896,69780
1647995550,1.6951241459996E+018,54264930,514370775,69774
1648495550,1.69512414649961E+018,54264999,514371655,69746
1648995514,1.69512414699961E+018,54265084,514372538,69715
1649495513,1.69512414749961E+018,54265183,514373422,69678
1649995477,1.69512414799961E+018,54265296,514374309,69543
1650495477,1.69512414849961E+018,54265420,514375199,69426
1650995440,1.69512414899961E+018,54265552,514376091,69322
1651495440,1.69512414949961E+018,54265691,514376985,69252
1651995404,1.69512414999961E+018,54265834,514377881,69202
1652495404,1.69512415049961E+018,54265980,514378781,69137
1652995368,1.69512415099961E+018,54266130,514379682,69078
1653495368,1.69512415149961E+018,54266283,514380589,69050
1653995331,1.69512415199961E+018,54266443,514381500,69039
1654495331,1.69512415249962E+018,54266612,514382414,68993
1654995294,1.69512415299962E+018,54266787,514383331,68954
1655495294,1.69512415349962E+018,54266962,514384249,68942
1655995258,1.69512415399962E+018,54267135,514385171,68931
1656495258,1.69512415449962E+018,54267309,514386095,68946
1656995222,1.69512415499962E+018,54267484,514387021,68931
1657495222,1.69512415549962E+018,54267661,514387948,68930
1657995186,1.69512415599962E+018,54267842,514388878,68943
1658495186,1.69512415649962E+018,54268026,514389810,68934
1658995148,1.69512415699962E+018,54268208,514390741,68912
1659495148,1.69512415749963E+018,54268389,514391677,68901
1659995112,1.69512415799963E+018,54268570,514392616,68964
1660495112,1.69512415849963E+018,54268749,514393557,68943
1660995076,1.69512415899963E+018,54268932,514394503,68939
1661495076,1.69512415949963E+018,54269116,514395453,68920
1661995040,1.69512415999963E+018,54269302,514396407,68948
1662495040,1.69512416049963E+018,54269485,514397366,68926
1662995003,1.69512416099963E+018,54269667,514398331,68923
1663495002,1.69512416149963E+018,54269855,514399304,68938
1663994966,1.69512416199963E+018,54270047,514400285,68965
1664494966,1.69512416249963E+018,54270238,514401271,68939
1664994930,1.69512416299963E+018,54270433,514402265,69014
1665494930,1.69512416349964E+018,54270626,514403261,69012
1665994894,1.69512416399964E+018,54270815,514404260,69003
1666494894,1.69512416449964E+018,54271000,514405261,68957
1666994857,1.69512416499964E+018,54271183,514406263,68927
1667494857,1.69512416549964E+018,54271361,514407267,68941
1667994821,1.69512416599964E+018,54271544,514408273,69012
1668494820,1.69512416649964E+018,54271726,514409280,69051
1668994784,1.69512416699964E+018,54271913,514410289,69114
1669494784,1.69512416749964E+018,54272107,514411299,69193
1669994748,1.69512416799964E+018,54272304,514412309,69247
1670494748,1.69512416849964E+018,54272508,514413319,69307
1670994711,1.69512416899965E+018,54272711,514414328,69294
1671494711,1.69512416949965E+018,54272912,514415338,69360
1671994675,1.69512416999965E+018,54273109,514416349,69397
1672494675,1.69512417049965E+018,54273306,514417361,69444
1672994639,1.69512417099965E+018,54273505,514418370,69457
1673494638,1.69512417149965E+018,54273709,514419378,69502
1673994602,1.69512417199965E+018,54273915,514420385,69489
1674494602,1.69512417249965E+018,54274116,514421392,69445
1674994565,1.69512417299965E+018,54274307,514422398,69361
1675494565,1.69512417349965E+018,54274495,514423405,69368
1675994529,1.69512417399965E+018,54274679,514424412,69441
